file,abstract,introduction,conclusion
PMC31347.xml,"['fide transcriptional activator', 'bona fide transcriptional', 'bona fide', 'transcriptional activator', 'fide transcriptional', 'transcriptional regulatory proteins']","['NFAT proteins', 'NFAT', 'Factor of Activated', 'DNA binding domain', 'DNA binding', 'NFAT family members']","['bona fide transcriptional', 'DNA binding domain', 'central DNA binding', 'fide transcriptional activator', 'central DNA', 'bona fide']"
PMC31348.xml,"['zymosan particles increased', 'levels of plasma', 'oyster C. gigas', 'phagocytosis of zymosan', 'zymosan particles', 'particles increased']","['specific active compounds', 'non-specific defensive compounds', 'humoral antigen specific', 'antigen specific active', 'Background Bivalves', 'unlike vertebrates']","['zymosan particle phagocytosis', 'contents promoted', 'particle phagocytosis', 'developed is sensitive', 'determine the amounts', 'single animal']"
PMC31349.xml,"['lymphoid organs react', 'Human secondary lymphoid', 'secondary lymphoid organs', 'secondary lymphoid', 'lymphoid organs', 'Human secondary']","['T-dependent immune responses', 'Background Efficient interactions', 'cells', 'Background Efficient', 'T-dependent immune', 'Efficient interactions']","['Conclusions Human control', 'Human control lymph', 'Conclusions Human', 'Human control', 'lymph nodes', 'control lymph nodes']"
PMC31370.xml,"['appropriately timed proteolysis', 'cell differentiation', 'required for normal', 'proteolysis of TBP', 'appropriately timed', 'timed proteolysis']","['Background RNA polymerase', 'Background RNA', 'RNA polymerase', 'cells', 'TAFIIs', 'TFIID']","['basal transcription machinery', 'Conclusions We report', 'physiological stimulus', 'time that components', 'basal transcription', 'transcription machinery']"
PMC31411.xml,"['bacterial genomes analysed', 'bacterial genome sequences', 'tandem repeat arrays', 'repeat arrays longer', 'genome sequences classifies', 'sequences classifies Bacillus']","['tandem repeats', 'tandem', 'tandem repeat array', 'repeats', 'repeat', 'repeat units']","['tandem repeats', 'agarose gel electrophoresis', 'tandem', 'repeats', 'allele', 'simple sequence contingency']"
PMC31431.xml,"['Checking behavior induced', 'behavior induced', 'OCD compulsive checking', 'Checking behavior', 'suspended', 'model of OCD']","['Background Obsessive-compulsive disorder', 'OCD compulsive checking', 'OCD', 'Obsessive-compulsive disorder', 'OCD checking', 'checking']","['checking behavior induced', 'OCD patients show', 'OCD patients', 'compulsive checking behavior', 'checking behavior', 'behavior induced']"
PMC31433.xml,"['bitter taste transduction', 'receptor expressed', 'taste transduction', 'dominant form', 'data suggest', 'suggest it plays']","['Taste', 'taste cells', 'taste buds', 'bitter', 'Taste transduction', 'cells']","['taste cells', 'Conclusions The principal', 'principal finding', 'dominant isoform', 'taste', 'taste transduction']"
PMC31479.xml,"['content drives codon', 'drives codon usage', 'content drives', 'drives codon', 'codon usage', 'content']","['codon usage', 'amino-acid usage', 'codon', 'usage', 'species', 'amino-acid']","['amino acids', 'codon', 'amino', 'acids', 'codons', 'content']"
PMC31481.xml,"['quantitative functional analysis', 'archive functional systems', 'functional systems knowledge', 'internet technology', 'multidisciplinary language', 'functional analysis']","['Background Standard graphical', 'Standard graphical representations', 'Background Standard', 'Standard graphical', 'analyze systems knowledge', 'order to communicate']","['generalized biological descriptive', 'schematic diagramming languages', 'biological descriptive language', 'descriptive language akin', 'generalized biological', 'akin to schematic']"
PMC31482.xml,"['AhrC recognition signal', 'genes encoding orthologous', 'encoding orthologous transcription', 'orthologous transcription factors', 'AhrC recognition', 'recognition signal']","['typically form large', 'large protein families', 'protein families consisting', 'archaeal transcriptional regulators', 'transcriptional regulators typically', 'regulators typically form']","['arginine degradation pathways', 'ARG', 'species-specific paralogs', 'degradation pathways', 'pathways and species-specific', 'sites']"
PMC31580.xml,"['increasing cardiac output', 'increasing cardiac', 'cardiac output', 'PAP ratio', 'output during hypoxia', 'preserves the SAP']","['intensive care units', 'neonatal intensive care', 'critically ill newborns', 'care units', 'cardiovascular support', 'intensive care']","['severe alveolar hypoxia', 'increases cardiac output', 'epinephrine increases cardiac', 'severe alveolar', 'alveolar hypoxia', 'cardiac output']"
PMC31918.xml,"['Plant formins define', 'distinct subfamily', 'define a distinct', 'Plant formins', 'formins define', 'conserved formin domain']","['involving extracellular structures', 'membrane vesicle transport', 'vesicle transport', 'involving extracellular', 'extracellular structures', 'precise roles']","['cDNA sequences revealed', 'genes encoding proteins', 'Conclusions A systematic', 'Arabidopsis genomic', 'systematic search', 'genomic and cDNA']"
PMC31925.xml,"['rarest essential amino', 'essential amino acid', 'prostaglandin synthesis', 'results suggest', 'suggest that catabolism', 'rarest essential']","['IDO', 'tryptophan', 'TDO', 'IDO plays', 'expressed', 'IDO promoter']","['normal growth substrates', 'Conclusions IDO regulates', 'IDO regulates adhesion', 'growth substrates', 'Conclusions IDO', 'regulates adhesion']"
PMC32158.xml,"['targeting methanogenic Archaea', 'gastro-intestinal tract environments', 'phylogenetic diversity present', 'rRNA hybridization probes', 'hybridization probes targeting', 'probes targeting methanogenic']","['domain Archaea', 'kingdom Euryarchaeota', 'Methanogens', 'Archaea', 'Euryarchaeota', 'Background Methanogens']","['dairy cattle', 'revealed the phylogenetic', 'fluid of dairy', 'Conclusions This study', 'rumen fluid', 'rumen methanogen sequences']"
PMC32163.xml,"['intermediate-risk childhood B-cell', 'childhood B-cell precursor', 'investigated genetic polymorphisms', 'BFM protocols', 'childhood B-cell', 'B-cell precursor']","['Background Tumor necrosis', 'Tumor necrosis factor', 'programmed cell death', 'immune cell proliferation', 'biological activities including', 'pleiotropic biological activities']","['childhood B-cell precursor', 'TNF gene polymorphism', 'matched case-control group', 'nucleotide position', 'LT-α gene polymorphism', 'treated childhood B-cell']"
PMC32169.xml,"['significantly inhibited DMBA', 'earlier work demonstrated', 'orally consumed curcumin', 'consumed curcumin significantly', 'fos gene expression', 'mouse skin inhibited']","['Curcuma longa Linn', 'longa Linn commonly', 'Linn commonly called', 'commonly called turmeric', 'yellow coloring matter', 'coloring matter isolated']","['inhibited TPA induced', 'TPA induced expression', 'skin inhibited TPA', 'Kakar and Roy', 'Roy demonstrated', 'TPA induced']"
PMC32170.xml,"['plasma HPV DNA', 'HPV DNA originated', 'HPV DNA', 'plasma HPV', 'DNA originated', 'marker representing']","['HPV DNA', 'DNA', 'HPV', 'tumor DNA', 'circulating HPV DNA', 'linearizes HPV DNA']","['plasma HPV DNA', 'identify HPV DNA', 'HPV DNA', 'HPV DNA represented', 'plasma HPV', 'Conclusions The results']"
PMC32172.xml,"['Low-dose aspirin increases', 'risk of UGIC', 'modify the effect', 'increases by twofold', 'general population', 'Low-dose aspirin']","['Background Upper gastrointestinal', 'Upper gastrointestinal complications', 'Upper gastrointestinal', 'aspirin', 'major upper gastrointestinal', 'risk']","['upper gastrointestinal complications', 'gastrointestinal complications', 'upper gastrointestinal', 'doses as low', 'Conclusions Aspirin', 'moderate risk']"
PMC32173.xml,"['hair color', 'hair', 'relationship between carbamazepine', 'carbamazepine concentration', 'concentration', 'colored hair']","['hair', 'hair analysis', 'ingested chemical materials', 'patient compliance', 'compliance', 'analysis']","['hair samples identifies', 'hair', 'hair color', 'samples identifies', 'identifies a variable', 'color']"
PMC32174.xml,"['received poor information', 'Stroke patients received', 'patients received poor', 'poor information', 'received poor', 'Stroke patients']","['Introduction Poor communication', 'Introduction Poor', 'stroke patients', 'Poor communication', 'PHR', 'stroke']","['bridge the gap', 'PHR', 'care', 'hospital', 'generally high levels', 'acute hospital care']"
PMC32180.xml,"['normal proliferating colonic', 'proliferating colonic epithelial', 'colonic epithelial cells', 'marker of normal', 'normal proliferating', 'proliferating colonic']","['Hereditary Nonpolyposis Colorectal', 'Familial Adenomatous Polyposis', 'Colorectal cancer', 'Nonpolyposis Colorectal Cancer', 'colorectal', 'colorectal carcinogenesis']","['columnar surface epithelial', 'surface epithelial cells', 'human columnar surface', 'human colon', 'epithelial cells', 'surface colonic epithelial']"
PMC32181.xml,"['bovine aortic endothelial', 'aortic endothelial cells', 'suggest that maitotoxin-induced', 'influx in bovine', 'results suggest', 'bovine aortic']","['Ciguatera seafood poisoning', 'dye uptake', 'vital dye uptake', 'Background Maitotoxin', 'Gambierdiscus toxicus', 'part for Ciguatera']","['sequence of events', 'treatment of BAECs', 'specific sequence', 'MTX treatment', 'COP', 'cell death cascade']"
PMC32182.xml,"['functional CFTR channels', 'CFTR channels', 'activation in endothelium', 'possibly by providing', 'CFTR activation', 'functional CFTR']","['cystic fibrosis transmembrane', 'fibrosis transmembrane conductance', 'CFTR', 'Endothelial cells', 'transmembrane conductance regulator', 'Background The cystic']","['report describing', 'describing a functional', 'functional interaction', 'CFTR regulating proteins', 'TRP family', 'CFTR']"
PMC32183.xml,"['vitro astrocyte model', 'studying glial physiological', 'glial physiological features', 'cell line', 'astrocyte model', 'differentiation phases']","['abundant cell type', 'central nervous system', 'Astrocytes', 'cell', 'neuronal components', 'central nervous']","['distinctive physiological properties', 'cell line', 'physiological properties', 'data reported', 'paper support', 'support the reliability']"
PMC32187.xml,"['embryonically expressed Drosophila', 'expressed Drosophila genes', 'candidate downstream target', 'homeoprotein differentially regulates', 'downstream target genes', 'expressed Drosophila']","['genes', 'Hox genes', 'Drosophila', 'Drosophila embryo', 'Hox genes encode', 'evolutionarily conserved homeodomain']","['homeodomain transcription factor', 'transcription factor Lab', 'candidate downstream genes', 'identify a large', 'homeodomain transcription', 'transcription factor']"
PMC32188.xml,"['current metazoan phylogeny', 'bilaterian common ancestor', 'zinc-finger genes present', 'metazoan phylogeny', 'groups represent', 'zinc-finger genes']","['nematode Caenorhabditis elegans', 'fruit fly Drosophila', 'fly Drosophila melanogaster', 'nematode Caenorhabditis', 'Background Model organisms', 'Caenorhabditis elegans']","['comparing Drosophila', 'conclusively identified', 'elegans sequences', 'human sequences', 'ZNF genes', 'sequences with human']"
PMC32189.xml,"['GCNF coding exons', 'human GCNF cDNAs', 'human GCNF', 'GCNF coding', 'human GCNF isoforms', 'GCNF cDNAs identified']","['transcriptional regulators involved', 'GCNF', 'nuclear receptors comprise', 'transcriptional regulators', 'regulators involved', 'wide variety']","['analysis reveals', 'systematic analysis', 'human GCNF gene', 'human GCNF', 'GCNF gene consists', 'verification and systematic']"
PMC32191.xml,"['current recommendations', 'considerable variation', 'variation in content', 'content and quality', 'clear lack', 'evidence base']","['Standing Medical Advisory', 'Medical Advisory Committee', 'Health Service Circular', 'National Health Service', 'Lords select committee', 'select committee report']","['wide variation', 'policies', 'Conclusions', 'SouthEast', 'structure and content', 'wide']"
PMC32193.xml,"['clinical ethics', 'decade ago', 'assessed its progress', 'progress in research', 'committees and consultation', 'reviewed the field']","['clinical ethics', 'Teaching clinical ethics', 'ethics', 'clinical', 'clinical ethics teaching', 'health care']","['clinical ethics', 'World Health Organisation', 'earlier observations Ten', 'ethics', 'health', 'Ten years ago']"
PMC32195.xml,"['recent decades antenatal', 'decades antenatal screening', 'antenatal screening', 'bioethics circles', 'recent decades', 'subject of hot']","['screening', 'genetic screening', 'ANT', 'antenatal screening', 'genetic', 'Antenatal']","['wide bioethics community', 'technologies developed', 'antenatal screening', 'antenatal diagnosis', 'bioethics community', 'happiness and welfare']"
PMC32196.xml,"['statistically significant due', 'moderate sample size', 'precision was demonstrated', 'statistically significant', 'significant due', 'moderate sample']","['annual age-standardized incidence', 'age-standardized incidence rates', 'incidence rates typically', 'Background Nasopharyngeal carcinoma', 'Chinese people', 'NPC']","['reported crude odds', 'crude odds ratio', 'Taiwanese odds ratio', 'odds ratio', 'adjusted odds ratio', 'reported crude']"
PMC32197.xml,"['receptor nucleocytoplasmic shuttling', 'maximal transcriptional activation', 'glucocorticoid receptor nucleocytoplasmic', 'GR-induced transcriptional activity', 'transcriptional activity observed', 'elicit maximal transcriptional']","['okadaic acid', 'ISIS', 'studies', 'protein', 'okadaic', 'acid']","['nuclear accumulation', 'Conclusions These studies', 'nucleocytoplasmic shuttling', 'absence of hormone', 'nuclear', 'expression results']"
PMC32199.xml,"['mere homeostatic function', 'asnO mutant argues', 'mutant argues', 'physiological regulation', 'serves a mere', 'mere homeostatic']","['Background Sinorhizobium meliloti', 'Sinorhizobium meliloti forms', 'closely related plants', 'Medicago sativa', 'Background Sinorhizobium', 'nitrogen fixation genes']","['FixT', 'asnO', 'Conclusions FixT', 'FixT protein', 'nitrogen fixation activity', 'intriguing protein']"
PMC32204.xml,"['receiving pharmacological thromboprophylaxis', 'potentially hypercoaguable states', 'symptomatic thromboembolic events', 'patients receiving pharmacological', 'pharmacological thromboprophylaxis', 'results suggest']","['Patients', 'knee arthroplasty', 'total hip', 'risk', 'deletion', 'undergoing total hip']","['specific genetic profile', 'postoperative thromboembolic complication', 'Conclusions The objective', 'specific genetic', 'genetic profile', 'developing a postoperative']"
PMC32206.xml,"['Copper and pentachlorophenol', 'pentachlorophenol turned', 'reinhardtii', 'Copper', 'toxic', 'pentachlorophenol']","['Background Heavy metals', 'Heavy metals', 'Background Heavy', 'aquatic environments', 'adverse effects', 'lead and zinc']","['Conclusions Copper', 'Copper and pentachlorophenol', 'pentachlorophenol turned', 'Copper', 'reinhardtii', 'Conclusions']"
PMC32208.xml,"['developing CMV disease', 'CMV disease', 'developing CMV', 'present data', 'mRNA assay', 'identification of patients']","['CMV', 'human herpesvirus family', 'host immune system', 'Background Cytomegalovirus', 'CMV disease', 'lifelong persistent infection']","['developing CMV disease', 'CMV disease', 'Molecular biology methods', 'developing CMV', 'CMV', 'Molecular biology']"
PMC32247.xml,"['HIV infected patient', 'advanced disease presenting', 'opportunistic intestinal parasite', 'HIV infected', 'presenting with diarrhea', 'intestinal parasite infection']","['Background Human immunodeficiency', 'Human immunodeficiency virus', 'Background Human', 'Human immunodeficiency', 'Southeast Asia', 'HIV infection']","['Thai HIV-infected patients', 'Thai HIV-infected', 'intestinal parasite infections', 'non-opportunistic intestinal parasite', 'highly prevalent', 'intestinal parasite']"
PMC32248.xml,"['greatly reduced GTPase', 'greatly reduced', 'high level', 'observed in vitro', 'reduced GTPase', 'GTPase observed']","['bacterial cell division', 'cell division machine', 'Background FtsZ assembles', 'FtsZ', 'machine of prokaryotes', 'form the cytoskeletal']","['DEAE dextran', 'assembly', 'DEAE', 'vitro', 'activity in vitro', 'complement']"
PMC32250.xml,"['basal platelet counts', 'platelet counts', 'absence of inflammation', 'genetical influence', 'influence on basal', 'basal platelet']","['acute phase reaction', 'pleiotropic cytokine involved', 'phase reaction', 'pleiotropic cytokine', 'acute phase', 'cytokine involved']","['gene influences', 'absence of inflammation', 'influences the platelet', 'platelet count', 'count in healthy', 'healthy volunteers']"
PMC32296.xml,"['glial scar-associated factors', 'block axonal growth', 'sites of injury', 'observations suggest', 'suggest that glial', 'glial scar-associated']","['white matter', 'central nervous system', 'CNS white matter', 'axonal growth', 'neurite growth', 'matter']","['white matter', 'peripheral nerves', 'white', 'surprising hypothesis', 'matter', 'peripheral']"
PMC32297.xml,"['present studies suggest', 'constrain axonal growth', 'involve myelin-associated', 'present studies', 'studies suggest', 'constrain axonal']","['white matter', 'white', 'growth', 'matter', 'parallel', 'Background It previously']","['neurite outgrowth involves', 'outgrowth involves myelin', 'white matter geometry', 'myelin', 'white matter', 'Conclusions These data']"
PMC32299.xml,"['potential signaling molecule', 'deserves also attention', 'higher vertebrates', 'results presented', 'potential signaling', 'signaling molecule']","['simplest plant hormone', 'chemically simplest plant', 'Ethylene', 'chemically simplest', 'Background Ethylene', 'ethylene signal transduction']","['Conclusions Measurements', 'mammalian cell lines', 'intracellular calcium level', 'produced by ethephon', 'calcium level', 'caused a significant']"
PMC32302.xml,"['Providing IPCs', 'basis of age', 'cost effective', 'Providing', 'effective', 'cost']","['DMPA', 'South Africa', 'NET-EN', 'South African Essential', 'South', 'South Africa provides']","['Recommendations Providing IPCs', 'Recommendations Providing', 'Conclusions and Recommendations', 'Providing IPCs', 'basis of age', 'DMPA']"
PMC32303.xml,"['clinical guidelines published', 'recent improvement', 'reporting of conflicts', 'largely neglected', 'conflicts of interest', 'interest in clinical']","['role in forming', 'forming practitioner', 'practitioner and patient', 'patient decisions', 'Background Guidelines', 'Guidelines']","['foster public trust', 'Conclusions Transparency', 'potential conflicts', 'public trust', 'disclosure of potential', 'foster public']"
PMC32304.xml,"['predicted receptor model', 'agonists resulting', 'predicted receptor', 'receptor model', 'model were active', 'cancer therapy']","['endocrine metabolic pathways', 'transcription factors regulating', 'metabolic pathways', 'transcription factors', 'factors regulating', 'regulating a variety']","['ligand screening approach', 'powerful virtual ligand', 'virtual ligand screening', 'Conclusions This report', 'structural features', 'screening approach']"
PMC32311.xml,"['gene triplet repeat', 'Japanese individuals', 'triplet repeat polymorphism', 'schizophrenia in Japanese', 'gene triplet', 'data suggest']","['Background NOTCH activity', 'NOTCH activity affects', 'influencing organ formation', 'Background NOTCH', 'NOTCH activity', 'apoptotic programs']","['Japanese patients', 'schizophrenia in Japanese', 'Conclusions Our study', 'triplet repeat', 'gene and schizophrenia', 'study suggests']"
PMC32312.xml,"['localized functions ofthe', 'functions ofthe ACCare', 'ofthe ACCare possibly', 'ACCare possibly relevant', 'aspects of AN-R', 'findings suggest']","['Background A number', 'documented important', 'important and reliable', 'reliable differences', 'differences between AN-R', 'cerebral blood flow']","['frontal lobe regions', 'SPM analysis', 'restrictive anorexia nervosa', 'demonstrated a decreased', 'decreased area', 'area of rCBF']"
PMC32313.xml,"['regulates downstream signaling', 'downstream signaling pathways', 'signaling pathways primarily', 'data suggest', 'regulates downstream', 'downstream signaling']","['termed X-linked agammaglobulinemia', 'Mutations in Bruton', 'disease termed X-linked', 'Btk', 'Background Mutations', 'X-linked agammaglobulinemia']","['Btk mutations found', 'xid mouse show', 'important pathways activated', 'found in XLA', 'XLA patients', 'cell development']"
PMC33341.xml,"['hyperosmotic stress triggers', 'stress triggers pleiotropic', 'triggers pleiotropic effects', 'cellular activity', 'hyperosmotic stress', 'stress triggers']","['steadily face fluctuations', 'Background Cells steadily', 'Cells steadily face', 'Cells', 'proteins', 'external osmolarity due']","['internal NTP pool', 'hypertonic conditions exhibit', 'significant internal acidification', 'NTP pool', 'internal NTP', 'fluid-phase endocytosis']"
PMC33342.xml,"['female sexual satisfaction', 'Masters and Johnson', 'Implications are discussed', 'contradict Masters', 'Johnson about penis', 'including the fact']","['Background When people', 'people speak', 'size', 'penis', 'Masters and Johnson', 'sexual']","['penis', 'sexual satisfaction', 'Masters and Johnson', 'sexual', 'penis width', 'penis length']"
PMC33343.xml,"['ANA and ASMA', 'HCV seropositive patients', 'common in HCV', 'HCV seropositive', 'patients from Crete', 'Crete']","['problem in Greece', 'Background Hepatitis', 'Hepatitis', 'HCV chronic hepatitis', 'high prevalence', 'Greece']","['ANA and ASMA', 'HCV seropositive subjects', 'serum autoantibodies', 'frequently found', 'seropositive subjects', 'HCV seropositive']"
PMC33344.xml,"['parent peptide', 'show that fluorescent', 'binding properties', 'biological activity', 'fluorescent labeling', 'results show']","['smooth muscle control', 'Background Substance', 'receptor', 'SPR', 'allergic responses', 'role in nociception']","['study show', 'dramatic differences', 'Oregon Green', 'SPR', 'label the SPR', 'Conclusions The results']"
PMC33392.xml,"['RPTP type IIB', 'type IIB gene', 'IIB gene', 'RPTP type', 'type IIB', 'genomic characterization']","['protein tyrosine phosphatases', 'Protein tyrosine', 'important cellular functions', 'cellular functions including', 'Background Protein tyrosine', 'Protein tyrosine phosphorylation']","['mouse RPTPρ cDNA', 'genomic structure', 'Conclusions We describe', 'describe the cloning', 'alternative splicing', 'mouse RPTPρ']"
PMC33394.xml,"['important initial step', 'understanding receptor-ligand specificity', 'odorant receptor genes', 'functional human odorant', 'human odorant receptor', 'human olfaction']","['external chemical environment', 'major neurosensory function', 'genes', 'hOR genes', 'chemical environment', 'major neurosensory']","['Conclusions Identification', 'Identification and cloning', 'hOR repertoire creates', 'creates a basis', 'basis for addressing', 'addressing many unresolved']"
PMC33396.xml,"['evolutionary forces shaping', 'shaping their genomes', 'Gene order conservation', 'studying relationships', 'relationships between prokaryotes', 'evolutionary forces']","['gene order', 'gene order conservation', 'gene', 'order', 'conservation', 'order conservation']","['labile genomic characteristic', 'Conclusions Gene order', 'Gene order', 'Gene order conservation', 'Gene', 'Conclusions Gene']"
PMC33507.xml,"['PZA resistance', 'basis of PZA', 'molecular basis', 'pncA mutation', 'pncA mutation analyses', 'PZA']","['Background Pyrazinamide', 'Pyrazinamide', 'PZA', 'treat tuberculosis', 'first-line drugs', 'PZase']","['pncA mutations worldwide', 'basis of PZA', 'PZA resistance', 'pncA mutations', 'data provide', 'molecular basis']"
PMC33518.xml,"['medical care impose', 'care impose heavier', 'impose heavier morbidity', 'socio-demographic variables modify', 'Complications of medical', 'risk for injuries']","['Harvard Medical Practice', 'Medical Practice Study', 'iatrogenic injuries arising', 'Background The Harvard', 'unintended adverse reactions', 'Practice Study']","['medical care impose', 'care impose heavier', 'impose heavier morbidity', 'socio-demographic variables modify', 'self-reported injuries due', 'Conclusions These data']"
PMC33820.xml,"['rat classical class', 'random peptide library', 'detectable levels', 'previously suggested', 'results obtained', 'obtained with rat']","['Background Non-classical MHC', 'Non-classical MHC class', 'MHC class', 'Non-classical MHC', 'Background Non-classical', 'class']","['recombinant bacterially produced', 'class Ib MHC', 'bacterially produced HLA-E', 'Conclusions Using recombinant', 'MHC molecule', 'recombinant bacterially']"
PMC34102.xml,"['determination of LDL', 'LDL susceptibility', 'clinical laboratory', 'method is presented', 'routine determination', 'susceptibility to peroxidation']","['Background Atherosclerosis', 'infarction or strokes', 'pathology that affects', 'affects many people', 'death or disability', 'disability due']","['LDL oxidation susceptibility', 'measurement of LDL', 'LDL oxidation', 'diabetic patients', 'subjects and type', 'simple method']"
PMC34107.xml,"['patient preference combined', 'white cell scanning', 'IBD diagnosis', 'patient preference', 'preference combined', 'reported accuracy']","['radio labeled white', 'white cell scan', 'white cell', 'white cell scanning', 'labeled white cell', 'Background The radio']","['chronic illness', 'healthy population', 'survey to obtain', 'obtain different perspectives', 'experience or prior', 'tests']"
PMC34110.xml,"['potential association', 'exist between risk', 'risk of breast', 'breast cancer', 'cancer and polymorphisms', 'studies in larger']","['breast cancer', 'common malignant disease', 'greatly in Japan', 'cancer', 'breast', 'obesity']","['present exploratory analysis', 'exploratory analysis suggests', 'polymorphisms in codon', 'present exploratory', 'exploratory analysis', 'analysis suggests']"
PMC34111.xml,"['Ashkenazi Jewish women', 'Porto Alegre', 'similar breast cancer', 'breast cancer mortality', 'cancer mortality pattern', 'Ashkenazi Jewish']","['Ashkenazi women', 'Introduction The understanding', 'Brazilian Ashkenazi women', 'ethnic groups', 'cancer risk factors', 'Central Europe ancestry']","['studied Brazilian cities', 'Ashkenazi women', 'germline mutations related', 'reported higher frequency', 'breast cancer mortality', 'Brazilian cities']"
PMC34113.xml,"['DNA synthesis', 'vitro with microcrystals', 'monitored over time', 'treated in vitro', 'cell numbers', 'numbers were monitored']","['Introduction Intra-articular basic', 'Intra-articular basic calcium', 'basic calcium phosphate', 'intrasynovial collagenous structures', 'Introduction Intra-articular', 'Intra-articular basic']","['promote murine macrophage', 'DNA synthesis', 'CPPD all promote', 'murine macrophage survival', 'lesser extent', 'potentiated by low']"
PMC34114.xml,"['trial showed', 'treatment period', 'variety of doses', 'doses and schedules', 'period in patients', 'patients with active']","['Introduction Recombinant human', 'hematopoietic stem cells', 'nitric oxide production', 'Introduction Recombinant', 'Recombinant human', 'proinflammatory cytokine TNF']","['preliminary data suggest', 'preliminary data', 'data suggest', 'safely administered', 'administered to patients', 'patients with active']"
PMC34116.xml,"['Drug Administration', 'National Institutes', 'Institutes of Health', 'Food and Drug', 'report concerns', 'Administration']","['Introduction Rheumatoid arthritis', 'DNA Advisory Committee', 'arthritis gene therapy', 'Recombinant DNA Advisory', 'promising new target', 'gene therapy']","['Conclusions Collectively', 'high titer retrovirus', 'single biggest improvement', 'data suggest', 'parameters evaluated', 'single biggest']"
PMC34117.xml,"['ontogenetically developed hierarchy', 'accompanies differentiation', 'aged phenotype', 'data suggest', 'phylogenetically and ontogenetically', 'ontogenetically developed']","['cells', 'mesenchymal cells', 'epithelial cells', 'mesenchymal', 'tissue-specific cells', 'gained increasing interest']","['ontogenetically developed hierarchy', 'epithelial cells', 'Conclusions Our observations', 'aged phenotype', 'phylogenetically and ontogenetically', 'ontogenetically developed']"
PMC34514.xml,"['receptor initiation codon', 'influences genetic susceptibility', 'initiation codon polymorphism', 'codon polymorphism influences', 'polymorphism influences genetic', 'findings suggest']","['Southern India', 'diabetes mellitus', 'strong genetic component', 'Background Type', 'strong genetic', 'insulin gene']","['VDR gene', 'predispose Japanese individuals', 'VDR gene polymorphism', 'VDR', 'predispose Japanese', 'Japanese individuals']"
PMC34520.xml,"['cell types responsible', 'pneumocytes and Clara', 'carinii infection', 'Clara cells', 'types responsible', 'cell types']","['Background Pneumocystis carinii', 'carinii', 'Background Pneumocystis', 'Pneumocystis carinii', 'type', 'carinii infection']","['Pneumocystis carinii-infected hosts', 'mRNA differential display', 'expression in Pneumocystis', 'Pneumocystis carinii-infected', 'Conclusions The technique', 'technique of mRNA']"
PMC34549.xml,"['desmuslin gene', 'causative mutations', 'mutations were found', 'gene', 'region of chromosome', 'single-nucleotide polymorphisms mapped']","['protein', 'Background Dystrophin', 'Desmuslin', 'extracellular matrix', 'Dystrophin', 'cell membrane']","['form protein complexes', 'human muscle diseases', 'Conclusions The characterization', 'genotype-phenotype correlations', 'individual components', 'components that form']"
PMC34550.xml,"['quinolone-resistance in pneumococci', 'clinical importance', 'risk of quinolone-resistance', 'pneumococci', 'importance', 'risk']","['life threatening infections', 'penicillin-resistant pneumococci', 'late seventies', 'β-lactam antibiotics', 'worldwide emergence', 'efficacy of β-lactam']","['wall active antibiotics', 'cell wall active', 'Conclusions The data', 'gram-positive pathogens', 'data observed', 'synergic activity']"
PMC34551.xml,"['Greek translation', 'reliable and valid', 'suitable for clinical', 'clinical and research', 'satisfactory properties', 'CES-D scale']","['Beck Depression Inventory', 'Zung Depression Rating', 'Depression Rating Scale', 'Depression', 'Depression Scale', 'Epidemiological Studies']","['Greek translation', 'satisfactory properties', 'reliable and valid', 'suitable for clinical', 'clinical and research', 'CES-D scale']"
PMC34552.xml,"['older rats', 'age groups', 'older rats prior', 'older', 'mRNA gene expression', 'rats']","['fracture healing', 'fracture', 'healing', 'healing process', 'BMP', 'expression']","['BMP receptor', 'increased mRNA expression', 'Conclusions In summary', 'increased mRNA', 'type IA BMP', 'type']"
PMC34605.xml,"['statistical analysis', 'Percentage change', 'analysis', 'Percentage', 'change', 'ANCOVA']","['randomized trials involve', 'trials involve measuring', 'Background Many randomized', 'statistical', 'involve measuring', 'measuring a continuous']","['clinically relevant terms', 'relevant terms immediately', 'terms immediately accessible', 'percentage change', 'clinicians alike', 'change']"
PMC34606.xml,"['cell death factor', 'recognized endogenous cell', 'endogenous cell death', 'death factor', 'xanthurenic acid', 'previously not recognized']","['Xanthurenic acid', 'Background Xanthurenic acid', 'formed upon tryptophan', 'Xanthurenic', 'acid', 'Background Xanthurenic']","['tryptophan metabolite', 'leads to cleavage', 'cleavage of caspases', 'caspases substrates', 'xanthurenic acid', 'Conclusions Our results']"
PMC35267.xml,"['Eukaryotic cap MTase', 'structure of Eukaryotic', 'Eukaryotic cap', 'Computational methods', 'infer the evolutionary', 'evolutionary relationships']","['Background Transcripts produced', 'cap MTase', 'terminal cap structure', 'cap', 'MTase', 'MTases']","['cap MTases', 'cap MTases share', 'computational methods', 'methods to infer', 'cap MTase', 'cap']"
PMC35277.xml,"['chromatid exchange assay', 'sister chromatid exchange', 'maintaining genomic stability', 'C-terminal domain', 'exchange assay', 'genomic stability']","['DNA helicases Bloom', 'BLM', 'helicases Bloom syndrome', 'BLM DNA helicase', 'DNA helicase', 'helicases Bloom']","['GFP-BLM fusion protein', 'GFP fusion proteins', 'BLM', 'C-terminal domain', 'Conclusions The GFP-BLM', 'fusion proteins demonstrate']"
